date,home_team,away_team,home_goals,away_goals,league,season,matchday
09/08/2020,FC Linköping City,Landskrona BoIS,2,0,SE3S,2020,10
12/08/2020,Oskarshamns AIK,Motala AIF,1,2,SE3S,2020,11
12/08/2020,FK Karlskrona,Lunds BK,1,1,SE3S,2020,11
12/08/2020,Skövde AIK,IFK Värnamo,0,3,SE3S,2020,11
12/08/2020,Assyriska IK,Utsiktens BK,1,1,SE3S,2020,11
12/08/2020,Landskrona BoIS,Tvååkers IF,4,0,SE3S,2020,11
12/08/2020,Lindome GIF,FC Linköping City,3,1,SE3S,2020,11
12/08/2020,Torns IF,Eskilsminne IF,1,1,SE3S,2020,11
12/08/2020,Qviding FIF,FC Trollhättan,2,1,SE3S,2020,11
15/08/2020,FK Karlskrona,FC Trollhättan,4,5,SE3S,2020,12
15/08/2020,Torns IF,Oskarshamns AIK,2,0,SE3S,2020,12
16/08/2020,Eskilsminne IF,Assyriska IK,0,6,SE3S,2020,12
16/08/2020,Lunds BK,Skövde AIK,0,3,SE3S,2020,12
16/08/2020,Motala AIF,Tvååkers IF,1,1,SE3S,2020,12
16/08/2020,Utsiktens BK,Qviding FIF,2,0,SE3S,2020,12
17/08/2020,FC Linköping City,IFK Värnamo,0,4,SE3S,2020,12
21/10/2020,Landskrona BoIS,Lindome GIF,1,2,SE3S,2020,12
22/08/2020,Qviding FIF,Motala AIF,0,0,SE3S,2020,13
22/08/2020,Tvååkers IF,FC Linköping City,3,2,SE3S,2020,13
22/08/2020,Oskarshamns AIK,Lunds BK,3,2,SE3S,2020,13
22/08/2020,Skövde AIK,FK Karlskrona,2,0,SE3S,2020,13
22/08/2020,Assyriska IK,Lindome GIF,2,0,SE3S,2020,13
22/08/2020,Utsiktens BK,Eskilsminne IF,3,2,SE3S,2020,13
22/08/2020,FC Trollhättan,Landskrona BoIS,2,2,SE3S,2020,13
23/08/2020,IFK Värnamo,Torns IF,1,1,SE3S,2020,13
29/08/2020,Lindome GIF,FC Trollhättan,1,1,SE3S,2020,14
29/08/2020,Eskilsminne IF,FC Linköping City,2,0,SE3S,2020,14
29/08/2020,Lunds BK,Utsiktens BK,2,2,SE3S,2020,14
29/08/2020,Motala AIF,FK Karlskrona,1,3,SE3S,2020,14
29/08/2020,Landskrona BoIS,Assyriska IK,2,1,SE3S,2020,14
29/08/2020,Oskarshamns AIK,Qviding FIF,2,2,SE3S,2020,14
29/08/2020,Torns IF,Skövde AIK,2,2,SE3S,2020,14
30/08/2020,IFK Värnamo,Tvååkers IF,4,2,SE3S,2020,14
02/09/2020,FK Karlskrona,IFK Värnamo,0,1,SE3S,2020,15
02/09/2020,FC Linköping City,Assyriska IK,2,0,SE3S,2020,15
02/09/2020,Skövde AIK,Oskarshamns AIK,4,1,SE3S,2020,15
02/09/2020,Lunds BK,Torns IF,0,0,SE3S,2020,15
02/09/2020,Utsiktens BK,Landskrona BoIS,1,1,SE3S,2020,15
02/09/2020,FC Trollhättan,Motala AIF,2,1,SE3S,2020,15
02/09/2020,Tvååkers IF,Eskilsminne IF,2,2,SE3S,2020,15
02/09/2020,Qviding FIF,Lindome GIF,1,0,SE3S,2020,15
05/09/2020,Torns IF,Tvååkers IF,1,1,SE3S,2020,16
06/09/2020,Lindome GIF,Skövde AIK,2,1,SE3S,2020,16
06/09/2020,Eskilsminne IF,Qviding FIF,3,0,SE3S,2020,16
06/09/2020,Oskarshamns AIK,Utsiktens BK,2,2,SE3S,2020,16
06/09/2020,Motala AIF,Lunds BK,0,0,SE3S,2020,16
06/09/2020,Assyriska IK,FC Linköping City,2,2,SE3S,2020,16
06/09/2020,Landskrona BoIS,FC Trollhättan,1,0,SE3S,2020,16
06/09/2020,IFK Värnamo,FK Karlskrona,4,1,SE3S,2020,16
12/09/2020,Tvååkers IF,IFK Värnamo,0,2,SE3S,2020,17
12/09/2020,Lunds BK,Oskarshamns AIK,1,1,SE3S,2020,17
12/09/2020,FC Linköping City,Eskilsminne IF,1,1,SE3S,2020,17
12/09/2020,Skövde AIK,Torns IF,1,1,SE3S,2020,17
12/09/2020,Utsiktens BK,Motala AIF,2,0,SE3S,2020,17
12/09/2020,Qviding FIF,Landskrona BoIS,1,0,SE3S,2020,17
12/09/2020,FK Karlskrona,Assyriska IK,3,2,SE3S,2020,17
13/09/2020,FC Trollhättan,Lindome GIF,0,1,SE3S,2020,17
19/09/2020,Eskilsminne IF,Lunds BK,1,1,SE3S,2020,18
19/09/2020,IFK Värnamo,Skövde AIK,3,1,SE3S,2020,18
19/09/2020,Assyriska IK,Qviding FIF,4,0,SE3S,2020,18
19/09/2020,Oskarshamns AIK,Tvååkers IF,2,1,SE3S,2020,18
19/09/2020,Torns IF,FC Linköping City,3,0,SE3S,2020,18
19/09/2020,Motala AIF,FC Trollhättan,1,3,SE3S,2020,18
19/09/2020,Lindome GIF,FK Karlskrona,6,0,SE3S,2020,18
19/09/2020,Landskrona BoIS,Utsiktens BK,0,0,SE3S,2020,18
23/09/2020,Qviding FIF,Lunds BK,0,0,SE3S,2020,19
23/09/2020,FC Linköping City,Oskarshamns AIK,2,1,SE3S,2020,19
23/09/2020,Skövde AIK,Assyriska IK,3,2,SE3S,2020,19
23/09/2020,Motala AIF,IFK Värnamo,5,3,SE3S,2020,19
23/09/2020,Lindome GIF,Torns IF,2,0,SE3S,2020,19
23/09/2020,FC Trollhättan,Utsiktens BK,1,2,SE3S,2020,19
23/09/2020,Tvååkers IF,Landskrona BoIS,0,2,SE3S,2020,19
23/09/2020,Eskilsminne IF,FK Karlskrona,3,1,SE3S,2020,19
26/09/2020,Torns IF,Motala AIF,1,0,SE3S,2020,20
26/09/2020,FK Karlskrona,Qviding FIF,3,0,SE3S,2020,20
27/09/2020,Utsiktens BK,Lindome GIF,0,1,SE3S,2020,20
27/09/2020,Oskarshamns AIK,Eskilsminne IF,4,0,SE3S,2020,20
27/09/2020,Skövde AIK,FC Linköping City,4,3,SE3S,2020,20
27/09/2020,Assyriska IK,Tvååkers IF,0,0,SE3S,2020,20
27/09/2020,IFK Värnamo,FC Trollhättan,2,0,SE3S,2020,20
27/09/2020,Lunds BK,Landskrona BoIS,1,2,SE3S,2020,20
03/10/2020,Qviding FIF,Torns IF,1,0,SE3S,2020,21
03/10/2020,Eskilsminne IF,IFK Värnamo,0,1,SE3S,2020,21
03/10/2020,Lunds BK,Assyriska IK,0,1,SE3S,2020,21
03/10/2020,Motala AIF,Oskarshamns AIK,1,1,SE3S,2020,21
03/10/2020,FC Linköping City,Lindome GIF,2,1,SE3S,2020,21
03/10/2020,Landskrona BoIS,Skövde AIK,3,2,SE3S,2020,21
03/10/2020,FC Trollhättan,FK Karlskrona,4,1,SE3S,2020,21
04/10/2020,Tvååkers IF,Utsiktens BK,2,2,SE3S,2020,21
07/10/2020,FK Karlskrona,Oskarshamns AIK,4,4,SE3S,2020,22
07/10/2020,Landskrona BoIS,Torns IF,2,0,SE3S,2020,22
07/10/2020,Lindome GIF,Eskilsminne IF,1,2,SE3S,2020,22
10/10/2020,FK Karlskrona,Utsiktens BK,2,5,SE3S,2020,23
11/10/2020,Eskilsminne IF,Landskrona BoIS,0,1,SE3S,2020,23
11/10/2020,Motala AIF,Lindome GIF,1,2,SE3S,2020,23
11/10/2020,Skövde AIK,Lunds BK,2,0,SE3S,2020,23
17/10/2020,Lindome GIF,Qviding FIF,1,1,SE3S,2020,24
17/10/2020,Tvååkers IF,Skövde AIK,2,1,SE3S,2020,24
17/10/2020,Motala AIF,Eskilsminne IF,3,5,SE3S,2020,24
17/10/2020,Torns IF,IFK Värnamo,2,1,SE3S,2020,24
17/10/2020,Utsiktens BK,Assyriska IK,4,0,SE3S,2020,24
17/10/2020,Lunds BK,FK Karlskrona,3,0,SE3S,2020,24
17/10/2020,Landskrona BoIS,Oskarshamns AIK,3,0,SE3S,2020,24
18/10/2020,FC Trollhättan,FC Linköping City,3,2,SE3S,2020,24
24/10/2020,Qviding FIF,Skövde AIK,3,2,SE3S,2020,25
24/10/2020,FK Karlskrona,Motala AIF,1,2,SE3S,2020,25
24/10/2020,Eskilsminne IF,Utsiktens BK,2,1,SE3S,2020,25
24/10/2020,FC Linköping City,Lunds BK,3,1,SE3S,2020,25
24/10/2020,Assyriska IK,Torns IF,2,1,SE3S,2020,25
25/10/2020,IFK Värnamo,Oskarshamns AIK,0,1,SE3S,2020,25
25/10/2020,Lindome GIF,Landskrona BoIS,2,2,SE3S,2020,25
26/10/2020,FC Trollhättan,Tvååkers IF,3,4,SE3S,2020,25
30/10/2020,Landskrona BoIS,FK Karlskrona,4,0,SE3S,2020,26
31/10/2020,Lunds BK,IFK Värnamo,3,1,SE3S,2020,26
31/10/2020,Assyriska IK,FC Trollhättan,5,2,SE3S,2020,26
31/10/2020,Tvååkers IF,Motala AIF,2,1,SE3S,2020,26
31/10/2020,Oskarshamns AIK,Lindome GIF,3,2,SE3S,2020,26
31/10/2020,FC Linköping City,Qviding FIF,0,1,SE3S,2020,26
31/10/2020,Skövde AIK,Eskilsminne IF,2,3,SE3S,2020,26
31/10/2020,Utsiktens BK,Torns IF,4,0,SE3S,2020,26
02/04/2021,Tvååkers IF,Torns IF,1,1,SE3S,2021,1
02/04/2021,Lunds BK,Österlen FF,1,1,SE3S,2021,1
03/04/2021,FC Trollhättan,Lindome GIF,1,2,SE3S,2021,1
03/04/2021,Skövde AIK,Qviding FIF,1,0,SE3S,2021,1
03/04/2021,Assyriska IK,Ljungskile SK,1,0,SE3S,2021,1
03/04/2021,FC Linköping City,Vänersborgs IF,0,4,SE3S,2021,1
03/04/2021,Oskarshamns AIK,Utsiktens BK,2,1,SE3S,2021,1
05/04/2021,IFK Malmö,Åtvidabergs FF,1,1,SE3S,2021,1
10/04/2021,Vänersborgs IF,Tvååkers IF,1,0,SE3S,2021,2
10/04/2021,Lindome GIF,Skövde AIK,2,0,SE3S,2021,2
10/04/2021,Torns IF,FC Linköping City,2,0,SE3S,2021,2
10/04/2021,Åtvidabergs FF,FC Trollhättan,0,2,SE3S,2021,2
10/04/2021,Österlen FF,Assyriska IK,0,0,SE3S,2021,2
10/04/2021,Ljungskile SK,IFK Malmö,3,0,SE3S,2021,2
10/04/2021,Qviding FIF,Oskarshamns AIK,1,0,SE3S,2021,2
11/04/2021,Utsiktens BK,Lunds BK,2,0,SE3S,2021,2
16/04/2021,FC Trollhättan,Ljungskile SK,1,0,SE3S,2021,3
17/04/2021,Assyriska IK,Vänersborgs IF,1,4,SE3S,2021,3
17/04/2021,Tvååkers IF,Qviding FIF,2,2,SE3S,2021,3
17/04/2021,IFK Malmö,Lindome GIF,2,0,SE3S,2021,3
17/04/2021,Oskarshamns AIK,Torns IF,5,1,SE3S,2021,3
17/04/2021,FC Linköping City,Utsiktens BK,1,3,SE3S,2021,3
17/04/2021,Lunds BK,Åtvidabergs FF,1,1,SE3S,2021,3
17/04/2021,Skövde AIK,Österlen FF,1,0,SE3S,2021,3
24/04/2021,Qviding FIF,IFK Malmö,0,0,SE3S,2021,4
24/04/2021,Österlen FF,Tvååkers IF,0,1,SE3S,2021,4
24/04/2021,Lindome GIF,FC Linköping City,3,2,SE3S,2021,4
24/04/2021,Vänersborgs IF,Torns IF,1,2,SE3S,2021,4
24/04/2021,Åtvidabergs FF,Oskarshamns AIK,1,1,SE3S,2021,4
24/04/2021,Utsiktens BK,Assyriska IK,2,2,SE3S,2021,4
24/04/2021,FC Trollhättan,Lunds BK,2,2,SE3S,2021,4
24/04/2021,Ljungskile SK,Skövde AIK,2,1,SE3S,2021,4
30/04/2021,Skövde AIK,Vänersborgs IF,4,1,SE3S,2021,5
01/05/2021,Tvååkers IF,FC Trollhättan,1,1,SE3S,2021,5
01/05/2021,Lunds BK,Lindome GIF,2,1,SE3S,2021,5
01/05/2021,Torns IF,Åtvidabergs FF,2,2,SE3S,2021,5
01/05/2021,Assyriska IK,Qviding FIF,4,5,SE3S,2021,5
01/05/2021,FC Linköping City,Österlen FF,1,5,SE3S,2021,5
01/05/2021,Oskarshamns AIK,Ljungskile SK,3,2,SE3S,2021,5
02/05/2021,IFK Malmö,Utsiktens BK,1,0,SE3S,2021,5
08/05/2021,Utsiktens BK,Tvååkers IF,0,4,SE3S,2021,6
08/05/2021,Österlen FF,Torns IF,1,3,SE3S,2021,6
08/05/2021,Vänersborgs IF,IFK Malmö,0,0,SE3S,2021,6
08/05/2021,Åtvidabergs FF,Skövde AIK,0,2,SE3S,2021,6
08/05/2021,Ljungskile SK,Lunds BK,4,0,SE3S,2021,6
08/05/2021,Lindome GIF,Oskarshamns AIK,1,1,SE3S,2021,6
09/05/2021,Qviding FIF,FC Linköping City,3,1,SE3S,2021,6
09/05/2021,FC Trollhättan,Assyriska IK,0,0,SE3S,2021,6
13/05/2021,Torns IF,Qviding FIF,1,4,SE3S,2021,7
14/05/2021,Lindome GIF,Utsiktens BK,2,2,SE3S,2021,7
15/05/2021,Skövde AIK,FC Trollhättan,1,3,SE3S,2021,7
15/05/2021,Tvååkers IF,IFK Malmö,2,0,SE3S,2021,7
15/05/2021,FC Linköping City,Ljungskile SK,1,1,SE3S,2021,7
15/05/2021,Assyriska IK,Åtvidabergs FF,0,3,SE3S,2021,7
15/05/2021,Oskarshamns AIK,Österlen FF,4,1,SE3S,2021,7
15/05/2021,Lunds BK,Vänersborgs IF,4,1,SE3S,2021,7
21/05/2021,IFK Malmö,Lunds BK,2,1,SE3S,2021,8
22/05/2021,Utsiktens BK,Skövde AIK,2,0,SE3S,2021,8
22/05/2021,Tvååkers IF,Assyriska IK,2,0,SE3S,2021,8
22/05/2021,FC Trollhättan,FC Linköping City,3,0,SE3S,2021,8
22/05/2021,Åtvidabergs FF,Lindome GIF,2,1,SE3S,2021,8
22/05/2021,Vänersborgs IF,Oskarshamns AIK,0,2,SE3S,2021,8
22/05/2021,Österlen FF,Qviding FIF,1,1,SE3S,2021,8
22/05/2021,Ljungskile SK,Torns IF,2,0,SE3S,2021,8
29/05/2021,Lunds BK,Tvååkers IF,0,0,SE3S,2021,9
29/05/2021,Assyriska IK,IFK Malmö,3,3,SE3S,2021,9
29/05/2021,Oskarshamns AIK,Skövde AIK,5,0,SE3S,2021,9
29/05/2021,Torns IF,FC Trollhättan,1,4,SE3S,2021,9
29/05/2021,Lindome GIF,Österlen FF,3,3,SE3S,2021,9
30/05/2021,Ljungskile SK,Vänersborgs IF,1,0,SE3S,2021,9
31/05/2021,Qviding FIF,Utsiktens BK,0,1,SE3S,2021,9
02/06/2021,FC Linköping City,Åtvidabergs FF,2,2,SE3S,2021,9
03/06/2021,Skövde AIK,Assyriska IK,1,0,SE3S,2021,10
04/06/2021,Vänersborgs IF,Lindome GIF,2,1,SE3S,2021,10
05/06/2021,Åtvidabergs FF,Qviding FIF,1,1,SE3S,2021,10
05/06/2021,Utsiktens BK,Torns IF,5,1,SE3S,2021,10
05/06/2021,FC Trollhättan,IFK Malmö,3,1,SE3S,2021,10
05/06/2021,Österlen FF,Ljungskile SK,1,1,SE3S,2021,10
05/06/2021,Tvååkers IF,Oskarshamns AIK,0,0,SE3S,2021,10
06/06/2021,Lunds BK,FC Linköping City,5,1,SE3S,2021,10
11/06/2021,Ljungskile SK,Utsiktens BK,0,0,SE3S,2021,11
12/06/2021,FC Linköping City,Tvååkers IF,2,4,SE3S,2021,11
12/06/2021,IFK Malmö,Österlen FF,1,1,SE3S,2021,11
12/06/2021,Assyriska IK,Lindome GIF,2,0,SE3S,2021,11
12/06/2021,Oskarshamns AIK,Lunds BK,4,1,SE3S,2021,11
12/06/2021,Åtvidabergs FF,Vänersborgs IF,0,1,SE3S,2021,11
12/06/2021,Torns IF,Skövde AIK,3,2,SE3S,2021,11
13/06/2021,Qviding FIF,FC Trollhättan,2,3,SE3S,2021,11
18/06/2021,Qviding FIF,Vänersborgs IF,2,3,SE3S,2021,12
18/06/2021,Lunds BK,Torns IF,7,1,SE3S,2021,12
19/06/2021,Lindome GIF,Ljungskile SK,1,2,SE3S,2021,12
19/06/2021,Utsiktens BK,Åtvidabergs FF,2,1,SE3S,2021,12
19/06/2021,Assyriska IK,FC Linköping City,1,2,SE3S,2021,12
19/06/2021,Österlen FF,FC Trollhättan,1,2,SE3S,2021,12
19/06/2021,Tvååkers IF,Skövde AIK,0,2,SE3S,2021,12
20/06/2021,IFK Malmö,Oskarshamns AIK,2,0,SE3S,2021,12
23/06/2021,Ljungskile SK,Tvååkers IF,2,3,SE3S,2021,13
23/06/2021,Torns IF,Assyriska IK,2,2,SE3S,2021,13
24/06/2021,Vänersborgs IF,Utsiktens BK,1,3,SE3S,2021,13
24/06/2021,Skövde AIK,Lunds BK,1,0,SE3S,2021,13
24/06/2021,Lindome GIF,Qviding FIF,1,1,SE3S,2021,13
27/06/2021,FC Linköping City,IFK Malmö,1,2,SE3S,2021,13
27/06/2021,Åtvidabergs FF,Österlen FF,1,2,SE3S,2021,13
27/06/2021,FC Trollhättan,Oskarshamns AIK,1,1,SE3S,2021,13
03/07/2021,Qviding FIF,Ljungskile SK,1,3,SE3S,2021,14
03/07/2021,Assyriska IK,Lunds BK,1,5,SE3S,2021,14
03/07/2021,Torns IF,Lindome GIF,0,2,SE3S,2021,14
03/07/2021,IFK Malmö,Skövde AIK,2,2,SE3S,2021,14
03/07/2021,Utsiktens BK,FC Trollhättan,1,0,SE3S,2021,14
03/07/2021,Oskarshamns AIK,FC Linköping City,2,1,SE3S,2021,14
03/07/2021,Vänersborgs IF,Österlen FF,2,3,SE3S,2021,14
03/07/2021,Tvååkers IF,Åtvidabergs FF,2,2,SE3S,2021,14
07/07/2021,Tvååkers IF,Lindome GIF,1,0,SE3S,2021,15
08/07/2021,IFK Malmö,Torns IF,1,2,SE3S,2021,15
09/07/2021,FC Trollhättan,Vänersborgs IF,4,3,SE3S,2021,15
10/07/2021,Lunds BK,Qviding FIF,3,1,SE3S,2021,15
10/07/2021,Oskarshamns AIK,Assyriska IK,6,2,SE3S,2021,15
10/07/2021,Åtvidabergs FF,Ljungskile SK,1,1,SE3S,2021,15
10/07/2021,Österlen FF,Utsiktens BK,1,8,SE3S,2021,15
10/07/2021,Skövde AIK,FC Linköping City,5,0,SE3S,2021,15
12/08/2021,Qviding FIF,Skövde AIK,1,1,SE3S,2021,16
13/08/2021,Torns IF,Lunds BK,0,1,SE3S,2021,16
14/08/2021,Assyriska IK,Österlen FF,3,0,SE3S,2021,16
14/08/2021,FC Linköping City,Lindome GIF,1,1,SE3S,2021,16
14/08/2021,Vänersborgs IF,Åtvidabergs FF,1,2,SE3S,2021,16
14/08/2021,Utsiktens BK,IFK Malmö,1,2,SE3S,2021,16
14/08/2021,Ljungskile SK,Oskarshamns AIK,1,1,SE3S,2021,16
15/08/2021,FC Trollhättan,Tvååkers IF,1,1,SE3S,2021,16
21/08/2021,Lunds BK,Utsiktens BK,2,1,SE3S,2021,17
21/08/2021,Lindome GIF,FC Trollhättan,0,1,SE3S,2021,17
21/08/2021,Skövde AIK,Torns IF,2,1,SE3S,2021,17
21/08/2021,Oskarshamns AIK,Qviding FIF,1,0,SE3S,2021,17
21/08/2021,Österlen FF,Vänersborgs IF,1,2,SE3S,2021,17
21/08/2021,Tvååkers IF,FC Linköping City,2,2,SE3S,2021,17
21/08/2021,IFK Malmö,Ljungskile SK,4,2,SE3S,2021,17
22/08/2021,Åtvidabergs FF,Assyriska IK,0,2,SE3S,2021,17
27/08/2021,Torns IF,IFK Malmö,3,0,SE3S,2021,18
27/08/2021,Qviding FIF,Lindome GIF,2,1,SE3S,2021,18
28/08/2021,Vänersborgs IF,Skövde AIK,0,1,SE3S,2021,18
28/08/2021,Assyriska IK,Tvååkers IF,1,0,SE3S,2021,18
28/08/2021,FC Linköping City,Lunds BK,3,2,SE3S,2021,18
28/08/2021,Ljungskile SK,Åtvidabergs FF,2,1,SE3S,2021,18
28/08/2021,Utsiktens BK,Oskarshamns AIK,1,2,SE3S,2021,18
29/08/2021,FC Trollhättan,Österlen FF,3,1,SE3S,2021,18
04/09/2021,Skövde AIK,Ljungskile SK,1,1,SE3S,2021,19
04/09/2021,Lindome GIF,Torns IF,2,0,SE3S,2021,19
04/09/2021,Qviding FIF,Assyriska IK,4,2,SE3S,2021,19
04/09/2021,Tvååkers IF,Utsiktens BK,2,0,SE3S,2021,19
04/09/2021,Åtvidabergs FF,IFK Malmö,4,0,SE3S,2021,19
04/09/2021,Lunds BK,FC Trollhättan,2,1,SE3S,2021,19
04/09/2021,Österlen FF,FC Linköping City,4,0,SE3S,2021,19
05/09/2021,Oskarshamns AIK,Vänersborgs IF,4,1,SE3S,2021,19
11/09/2021,Utsiktens BK,Qviding FIF,1,0,SE3S,2021,20
11/09/2021,Torns IF,Österlen FF,1,2,SE3S,2021,20
11/09/2021,IFK Malmö,Tvååkers IF,0,3,SE3S,2021,20
11/09/2021,Vänersborgs IF,Lunds BK,5,1,SE3S,2021,20
11/09/2021,FC Linköping City,Assyriska IK,0,1,SE3S,2021,20
11/09/2021,Skövde AIK,Oskarshamns AIK,2,0,SE3S,2021,20
12/09/2021,Lindome GIF,Åtvidabergs FF,2,1,SE3S,2021,20
13/09/2021,Ljungskile SK,FC Trollhättan,2,2,SE3S,2021,20
18/09/2021,Lindome GIF,Tvååkers IF,3,1,SE3S,2021,21
18/09/2021,Qviding FIF,Åtvidabergs FF,0,2,SE3S,2021,21
18/09/2021,Assyriska IK,Torns IF,1,3,SE3S,2021,21
18/09/2021,Oskarshamns AIK,IFK Malmö,1,0,SE3S,2021,21
18/09/2021,Lunds BK,Ljungskile SK,0,2,SE3S,2021,21
18/09/2021,Vänersborgs IF,FC Linköping City,2,4,SE3S,2021,21
18/09/2021,Österlen FF,Skövde AIK,0,1,SE3S,2021,21
20/09/2021,FC Trollhättan,Utsiktens BK,1,2,SE3S,2021,21
25/09/2021,Utsiktens BK,Lindome GIF,1,0,SE3S,2021,22
25/09/2021,Torns IF,Vänersborgs IF,1,1,SE3S,2021,22
25/09/2021,FC Linköping City,Qviding FIF,0,1,SE3S,2021,22
25/09/2021,Åtvidabergs FF,Lunds BK,2,1,SE3S,2021,22
25/09/2021,Österlen FF,Oskarshamns AIK,4,1,SE3S,2021,22
25/09/2021,Skövde AIK,Tvååkers IF,1,1,SE3S,2021,22
25/09/2021,IFK Malmö,FC Trollhättan,0,1,SE3S,2021,22
26/09/2021,Ljungskile SK,Assyriska IK,1,1,SE3S,2021,22
02/10/2021,Oskarshamns AIK,Åtvidabergs FF,0,1,SE3S,2021,23
02/10/2021,Vänersborgs IF,Assyriska IK,2,1,SE3S,2021,23
02/10/2021,Lindome GIF,IFK Malmö,1,2,SE3S,2021,23
02/10/2021,Lunds BK,Skövde AIK,1,5,SE3S,2021,23
02/10/2021,Utsiktens BK,FC Linköping City,2,0,SE3S,2021,23
02/10/2021,Ljungskile SK,Österlen FF,1,2,SE3S,2021,23
03/10/2021,Qviding FIF,Tvååkers IF,0,5,SE3S,2021,23
03/10/2021,FC Trollhättan,Torns IF,1,2,SE3S,2021,23
09/10/2021,Skövde AIK,Lindome GIF,1,0,SE3S,2021,24
09/10/2021,Tvååkers IF,Vänersborgs IF,0,2,SE3S,2021,24
09/10/2021,Österlen FF,Lunds BK,1,2,SE3S,2021,24
09/10/2021,IFK Malmö,Qviding FIF,0,0,SE3S,2021,24
09/10/2021,FC Linköping City,Oskarshamns AIK,0,3,SE3S,2021,24
09/10/2021,Åtvidabergs FF,Utsiktens BK,1,0,SE3S,2021,24
09/10/2021,Torns IF,Ljungskile SK,1,1,SE3S,2021,24
10/10/2021,Assyriska IK,FC Trollhättan,3,1,SE3S,2021,24
15/10/2021,Ljungskile SK,Qviding FIF,2,0,SE3S,2021,25
16/10/2021,Torns IF,Tvååkers IF,1,3,SE3S,2021,25
16/10/2021,Lindome GIF,Vänersborgs IF,1,2,SE3S,2021,25
16/10/2021,IFK Malmö,Assyriska IK,0,2,SE3S,2021,25
16/10/2021,Utsiktens BK,Österlen FF,5,1,SE3S,2021,25
16/10/2021,Åtvidabergs FF,FC Linköping City,1,2,SE3S,2021,25
16/10/2021,Lunds BK,Oskarshamns AIK,1,0,SE3S,2021,25
18/10/2021,FC Trollhättan,Skövde AIK,2,0,SE3S,2021,25
23/10/2021,Vänersborgs IF,Ljungskile SK,0,1,SE3S,2021,26
23/10/2021,Qviding FIF,Torns IF,3,1,SE3S,2021,26
23/10/2021,Tvååkers IF,Lunds BK,0,1,SE3S,2021,26
23/10/2021,Assyriska IK,Utsiktens BK,0,2,SE3S,2021,26
23/10/2021,Österlen FF,Åtvidabergs FF,5,3,SE3S,2021,26
23/10/2021,Oskarshamns AIK,Lindome GIF,6,1,SE3S,2021,26
24/10/2021,Skövde AIK,IFK Malmö,3,0,SE3S,2021,26
24/10/2021,FC Linköping City,FC Trollhättan,0,2,SE3S,2021,26
02/04/2022,Lindome GIF,Ljungskile SK,3,4,SE3S,2022,1
02/04/2022,Qviding FIF,BK Olympic,1,2,SE3S,2022,1
02/04/2022,Tvååkers IF,Lunds BK,4,0,SE3S,2022,1
02/04/2022,Falkenbergs FF,Torns IF,1,0,SE3S,2022,1
02/04/2022,IFK Malmö,Åtvidabergs FF,1,1,SE3S,2022,1
02/04/2022,Vänersborgs IF,Oskarshamns AIK,0,3,SE3S,2022,1
02/04/2022,Ängelholms FF,FC Trollhättan,1,1,SE3S,2022,1
04/04/2022,GAIS,IK Oddevold,2,1,SE3S,2022,1
08/04/2022,Lunds BK,IFK Malmö,2,1,SE3S,2022,2
09/04/2022,BK Olympic,Tvååkers IF,1,1,SE3S,2022,2
09/04/2022,Torns IF,Qviding FIF,1,1,SE3S,2022,2
09/04/2022,Oskarshamns AIK,Lindome GIF,3,2,SE3S,2022,2
09/04/2022,Åtvidabergs FF,Ängelholms FF,0,1,SE3S,2022,2
10/04/2022,IK Oddevold,Falkenbergs FF,2,0,SE3S,2022,2
10/04/2022,Ljungskile SK,Vänersborgs IF,2,2,SE3S,2022,2
11/04/2022,FC Trollhättan,GAIS,0,1,SE3S,2022,2
14/04/2022,Ängelholms FF,Qviding FIF,2,1,SE3S,2022,3
15/04/2022,BK Olympic,Lindome GIF,3,2,SE3S,2022,3
15/04/2022,Torns IF,Ljungskile SK,0,5,SE3S,2022,3
15/04/2022,Åtvidabergs FF,Lunds BK,2,2,SE3S,2022,3
16/04/2022,GAIS,Tvååkers IF,1,0,SE3S,2022,3
16/04/2022,Vänersborgs IF,Falkenbergs FF,3,1,SE3S,2022,3
16/04/2022,IFK Malmö,IK Oddevold,0,5,SE3S,2022,3
17/04/2022,FC Trollhättan,Oskarshamns AIK,0,0,SE3S,2022,3
22/04/2022,Tvååkers IF,Ängelholms FF,3,1,SE3S,2022,4
22/04/2022,IFK Malmö,BK Olympic,2,3,SE3S,2022,4
23/04/2022,Lindome GIF,IK Oddevold,2,4,SE3S,2022,4
23/04/2022,Lunds BK,FC Trollhättan,0,0,SE3S,2022,4
23/04/2022,Qviding FIF,Oskarshamns AIK,2,0,SE3S,2022,4
23/04/2022,Vänersborgs IF,Torns IF,1,0,SE3S,2022,4
24/04/2022,Falkenbergs FF,Ljungskile SK,2,1,SE3S,2022,4
24/04/2022,GAIS,Åtvidabergs FF,1,0,SE3S,2022,4
29/04/2022,IK Oddevold,Qviding FIF,5,0,SE3S,2022,5
30/04/2022,Torns IF,Lindome GIF,5,2,SE3S,2022,5
30/04/2022,BK Olympic,Vänersborgs IF,1,1,SE3S,2022,5
30/04/2022,Ängelholms FF,GAIS,3,1,SE3S,2022,5
30/04/2022,Ljungskile SK,IFK Malmö,3,0,SE3S,2022,5
30/04/2022,Oskarshamns AIK,Lunds BK,2,2,SE3S,2022,5
30/04/2022,Åtvidabergs FF,Tvååkers IF,1,2,SE3S,2022,5
