date,home_team,away_team,home_goals,away_goals,league,season,matchday
09/04/2011,IF Brommapojkarna,Jönköpings Södra IF,1,1,SE2,2011,1
09/04/2011,Östers IF,GIF Sundsvall,2,1,SE2,2011,1
10/04/2011,Qviding FIF,Degerfors IF,0,1,SE2,2011,1
10/04/2011,Ljungskile SK,Falkenbergs FF,0,1,SE2,2011,1
11/04/2011,Västerås SK,Åtvidabergs FF,0,2,SE2,2011,1
11/04/2011,Landskrona BoIS,IFK Värnamo,1,1,SE2,2011,1
11/04/2011,IK Brage,Ängelholms FF,1,4,SE2,2011,1
11/04/2011,Assyriska FF,Hammarby IF,1,0,SE2,2011,1
15/04/2011,GIF Sundsvall,Assyriska FF,1,2,SE2,2011,2
16/04/2011,Jönköpings Södra IF,Västerås SK,5,1,SE2,2011,2
16/04/2011,Åtvidabergs FF,Qviding FIF,4,0,SE2,2011,2
16/04/2011,Degerfors IF,Östers IF,3,3,SE2,2011,2
17/04/2011,Ängelholms FF,IF Brommapojkarna,3,2,SE2,2011,2
17/04/2011,Falkenbergs FF,IK Brage,0,2,SE2,2011,2
17/04/2011,IFK Värnamo,Ljungskile SK,0,2,SE2,2011,2
18/04/2011,Hammarby IF,Landskrona BoIS,2,1,SE2,2011,2
22/04/2011,Åtvidabergs FF,Degerfors IF,1,2,SE2,2011,3
24/04/2011,Assyriska FF,Östers IF,0,0,SE2,2011,3
25/04/2011,Västerås SK,Ängelholms FF,1,2,SE2,2011,3
25/04/2011,IF Brommapojkarna,Falkenbergs FF,2,1,SE2,2011,3
25/04/2011,Ljungskile SK,Hammarby IF,4,1,SE2,2011,3
25/04/2011,IK Brage,IFK Värnamo,2,2,SE2,2011,3
25/04/2011,Qviding FIF,Jönköpings Södra IF,1,1,SE2,2011,3
25/04/2011,Landskrona BoIS,GIF Sundsvall,1,2,SE2,2011,3
29/04/2011,Hammarby IF,IK Brage,1,0,SE2,2011,4
01/05/2011,Falkenbergs FF,Västerås SK,3,4,SE2,2011,4
01/05/2011,IFK Värnamo,IF Brommapojkarna,2,1,SE2,2011,4
02/05/2011,Ängelholms FF,Qviding FIF,0,0,SE2,2011,4
02/05/2011,Östers IF,Landskrona BoIS,2,3,SE2,2011,4
02/05/2011,Jönköpings Södra IF,Åtvidabergs FF,1,0,SE2,2011,4
02/05/2011,GIF Sundsvall,Ljungskile SK,3,0,SE2,2011,4
02/05/2011,Degerfors IF,Assyriska FF,2,3,SE2,2011,4
07/05/2011,IK Brage,GIF Sundsvall,0,0,SE2,2011,5
07/05/2011,Åtvidabergs FF,Ängelholms FF,5,0,SE2,2011,5
08/05/2011,Qviding FIF,Falkenbergs FF,0,1,SE2,2011,5
08/05/2011,Västerås SK,IFK Värnamo,2,2,SE2,2011,5
08/05/2011,Ljungskile SK,Östers IF,0,0,SE2,2011,5
08/05/2011,Jönköpings Södra IF,Degerfors IF,0,1,SE2,2011,5
08/05/2011,IF Brommapojkarna,Hammarby IF,1,0,SE2,2011,5
14/05/2011,Falkenbergs FF,Åtvidabergs FF,0,2,SE2,2011,6
15/05/2011,Östers IF,IK Brage,3,1,SE2,2011,6
15/05/2011,Hammarby IF,Västerås SK,3,1,SE2,2011,6
15/05/2011,Assyriska FF,Ljungskile SK,1,0,SE2,2011,6
15/05/2011,Degerfors IF,Landskrona BoIS,2,0,SE2,2011,6
15/05/2011,IFK Värnamo,Qviding FIF,0,0,SE2,2011,6
15/05/2011,Ängelholms FF,Jönköpings Södra IF,2,4,SE2,2011,6
15/05/2011,GIF Sundsvall,IF Brommapojkarna,0,0,SE2,2011,6
19/05/2011,Qviding FIF,Hammarby IF,2,2,SE2,2011,7
19/05/2011,Västerås SK,GIF Sundsvall,0,0,SE2,2011,7
19/05/2011,IF Brommapojkarna,Östers IF,1,0,SE2,2011,7
19/05/2011,Ljungskile SK,Landskrona BoIS,0,0,SE2,2011,7
19/05/2011,Ängelholms FF,Degerfors IF,3,0,SE2,2011,7
19/05/2011,IK Brage,Assyriska FF,3,0,SE2,2011,7
19/05/2011,Åtvidabergs FF,IFK Värnamo,5,2,SE2,2011,7
20/05/2011,Jönköpings Södra IF,Falkenbergs FF,0,2,SE2,2011,7
22/05/2011,GIF Sundsvall,Qviding FIF,4,0,SE2,2011,8
23/05/2011,Landskrona BoIS,IK Brage,1,2,SE2,2011,8
23/05/2011,Östers IF,Västerås SK,0,0,SE2,2011,8
23/05/2011,Degerfors IF,Ljungskile SK,2,3,SE2,2011,8
23/05/2011,Falkenbergs FF,Ängelholms FF,1,0,SE2,2011,8
23/05/2011,IFK Värnamo,Jönköpings Södra IF,2,4,SE2,2011,8
23/05/2011,Hammarby IF,Åtvidabergs FF,2,0,SE2,2011,8
23/05/2011,Assyriska FF,IF Brommapojkarna,0,2,SE2,2011,8
26/05/2011,Västerås SK,IF Brommapojkarna,1,0,SE2,2011,9
26/05/2011,Åtvidabergs FF,Ljungskile SK,2,2,SE2,2011,9
27/05/2011,Hammarby IF,Degerfors IF,1,2,SE2,2011,9
29/05/2011,Ängelholms FF,Assyriska FF,2,1,SE2,2011,9
29/05/2011,IFK Värnamo,GIF Sundsvall,3,0,SE2,2011,9
30/05/2011,Qviding FIF,IK Brage,1,2,SE2,2011,9
30/05/2011,Jönköpings Södra IF,Landskrona BoIS,0,2,SE2,2011,9
01/06/2011,Falkenbergs FF,Östers IF,0,4,SE2,2011,9
04/06/2011,IK Brage,Åtvidabergs FF,1,0,SE2,2011,10
05/06/2011,Assyriska FF,Falkenbergs FF,2,1,SE2,2011,10
05/06/2011,Degerfors IF,Västerås SK,4,1,SE2,2011,10
06/06/2011,Ljungskile SK,Jönköpings Södra IF,2,3,SE2,2011,10
06/06/2011,Landskrona BoIS,Ängelholms FF,0,0,SE2,2011,10
08/06/2011,IF Brommapojkarna,Qviding FIF,4,0,SE2,2011,10
08/06/2011,Östers IF,IFK Värnamo,2,0,SE2,2011,10
08/06/2011,GIF Sundsvall,Hammarby IF,3,3,SE2,2011,10
11/06/2011,Västerås SK,Ljungskile SK,0,1,SE2,2011,11
11/06/2011,IF Brommapojkarna,IK Brage,3,0,SE2,2011,11
11/06/2011,Åtvidabergs FF,Assyriska FF,2,1,SE2,2011,11
11/06/2011,Ängelholms FF,GIF Sundsvall,1,1,SE2,2011,11
11/06/2011,IFK Värnamo,Degerfors IF,0,0,SE2,2011,11
12/06/2011,Qviding FIF,Landskrona BoIS,1,1,SE2,2011,11
12/06/2011,Falkenbergs FF,Hammarby IF,1,1,SE2,2011,11
13/06/2011,Jönköpings Södra IF,Östers IF,0,3,SE2,2011,11
18/06/2011,Ljungskile SK,Qviding FIF,2,1,SE2,2011,12
18/06/2011,Östers IF,Ängelholms FF,0,2,SE2,2011,12
18/06/2011,IK Brage,Västerås SK,2,0,SE2,2011,12
18/06/2011,Degerfors IF,IF Brommapojkarna,1,0,SE2,2011,12
18/06/2011,Hammarby IF,IFK Värnamo,1,0,SE2,2011,12
19/06/2011,Assyriska FF,Jönköpings Södra IF,1,0,SE2,2011,12
20/06/2011,Landskrona BoIS,Åtvidabergs FF,3,2,SE2,2011,12
04/08/2011,GIF Sundsvall,Falkenbergs FF,4,0,SE2,2011,12
22/06/2011,Västerås SK,Assyriska FF,0,2,SE2,2011,13
22/06/2011,IK Brage,Ljungskile SK,1,1,SE2,2011,13
22/06/2011,Ängelholms FF,IFK Värnamo,1,1,SE2,2011,13
22/06/2011,Jönköpings Södra IF,Hammarby IF,0,2,SE2,2011,13
22/06/2011,Falkenbergs FF,Degerfors IF,4,0,SE2,2011,13
23/06/2011,Qviding FIF,Östers IF,1,1,SE2,2011,13
23/06/2011,IF Brommapojkarna,Landskrona BoIS,1,1,SE2,2011,13
23/06/2011,Åtvidabergs FF,GIF Sundsvall,2,0,SE2,2011,13
25/06/2011,Degerfors IF,IK Brage,5,0,SE2,2011,14
26/06/2011,Assyriska FF,Qviding FIF,0,1,SE2,2011,14
27/06/2011,Ljungskile SK,IF Brommapojkarna,1,3,SE2,2011,14
27/06/2011,Landskrona BoIS,Västerås SK,2,1,SE2,2011,14
27/06/2011,Östers IF,Åtvidabergs FF,1,0,SE2,2011,14
27/06/2011,IFK Värnamo,Falkenbergs FF,0,2,SE2,2011,14
27/06/2011,Hammarby IF,Ängelholms FF,0,1,SE2,2011,14
27/06/2011,GIF Sundsvall,Jönköpings Södra IF,3,0,SE2,2011,14
01/07/2011,Qviding FIF,Västerås SK,0,1,SE2,2011,15
02/07/2011,Åtvidabergs FF,IF Brommapojkarna,2,1,SE2,2011,15
02/07/2011,Falkenbergs FF,Landskrona BoIS,5,1,SE2,2011,15
02/07/2011,Ängelholms FF,Ljungskile SK,1,1,SE2,2011,15
02/07/2011,IFK Värnamo,Assyriska FF,3,2,SE2,2011,15
03/07/2011,Hammarby IF,Östers IF,2,1,SE2,2011,15
04/07/2011,IK Brage,Jönköpings Södra IF,1,1,SE2,2011,15
09/07/2011,GIF Sundsvall,Degerfors IF,3,0,SE2,2011,15
16/07/2011,Ljungskile SK,Ängelholms FF,1,2,SE2,2011,16
16/07/2011,Assyriska FF,IFK Värnamo,0,1,SE2,2011,16
16/07/2011,Jönköpings Södra IF,IK Brage,3,0,SE2,2011,16
16/07/2011,Degerfors IF,GIF Sundsvall,0,2,SE2,2011,16
16/07/2011,Västerås SK,Qviding FIF,2,2,SE2,2011,16
17/07/2011,IF Brommapojkarna,Åtvidabergs FF,2,2,SE2,2011,16
17/07/2011,Landskrona BoIS,Falkenbergs FF,0,2,SE2,2011,16
17/07/2011,Östers IF,Hammarby IF,0,0,SE2,2011,16
23/07/2011,Degerfors IF,Qviding FIF,3,0,SE2,2011,17
23/07/2011,Åtvidabergs FF,Västerås SK,4,0,SE2,2011,17
23/07/2011,Jönköpings Södra IF,IF Brommapojkarna,4,2,SE2,2011,17
23/07/2011,IFK Värnamo,Landskrona BoIS,3,1,SE2,2011,17
23/07/2011,GIF Sundsvall,Östers IF,2,1,SE2,2011,17
24/07/2011,Ängelholms FF,IK Brage,1,1,SE2,2011,17
24/07/2011,Falkenbergs FF,Ljungskile SK,2,0,SE2,2011,17
24/07/2011,Hammarby IF,Assyriska FF,0,0,SE2,2011,17
30/07/2011,Västerås SK,Jönköpings Södra IF,4,2,SE2,2011,18
30/07/2011,IF Brommapojkarna,Ängelholms FF,0,1,SE2,2011,18
30/07/2011,Assyriska FF,GIF Sundsvall,0,1,SE2,2011,18
30/07/2011,Östers IF,Degerfors IF,0,1,SE2,2011,18
30/07/2011,IK Brage,Falkenbergs FF,2,2,SE2,2011,18
31/07/2011,Ljungskile SK,IFK Värnamo,5,1,SE2,2011,18
31/07/2011,Qviding FIF,Åtvidabergs FF,1,3,SE2,2011,18
01/08/2011,Landskrona BoIS,Hammarby IF,3,0,SE2,2011,18
06/08/2011,Degerfors IF,Åtvidabergs FF,1,2,SE2,2011,19
07/08/2011,Östers IF,Assyriska FF,4,2,SE2,2011,19
07/08/2011,Ängelholms FF,Västerås SK,3,1,SE2,2011,19
07/08/2011,Jönköpings Södra IF,Qviding FIF,1,0,SE2,2011,19
07/08/2011,Falkenbergs FF,IF Brommapojkarna,1,3,SE2,2011,19
07/08/2011,IFK Värnamo,IK Brage,3,1,SE2,2011,19
08/08/2011,Hammarby IF,Ljungskile SK,1,3,SE2,2011,19
08/08/2011,GIF Sundsvall,Landskrona BoIS,2,0,SE2,2011,19
13/08/2011,Åtvidabergs FF,Jönköpings Södra IF,2,1,SE2,2011,20
14/08/2011,Västerås SK,Falkenbergs FF,1,2,SE2,2011,20
14/08/2011,Ljungskile SK,GIF Sundsvall,3,1,SE2,2011,20
14/08/2011,Assyriska FF,Degerfors IF,1,1,SE2,2011,20
15/08/2011,Qviding FIF,Ängelholms FF,1,3,SE2,2011,20
15/08/2011,IF Brommapojkarna,IFK Värnamo,1,3,SE2,2011,20
15/08/2011,Landskrona BoIS,Östers IF,1,0,SE2,2011,20
15/08/2011,IK Brage,Hammarby IF,0,0,SE2,2011,20
20/08/2011,Assyriska FF,IK Brage,3,2,SE2,2011,21
20/08/2011,Östers IF,IF Brommapojkarna,2,0,SE2,2011,21
20/08/2011,Degerfors IF,Ängelholms FF,1,3,SE2,2011,21
21/08/2011,IFK Värnamo,Åtvidabergs FF,3,3,SE2,2011,21
21/08/2011,Falkenbergs FF,Jönköpings Södra IF,1,2,SE2,2011,21
22/08/2011,Hammarby IF,Qviding FIF,2,1,SE2,2011,21
22/08/2011,GIF Sundsvall,Västerås SK,2,2,SE2,2011,21
22/08/2011,Landskrona BoIS,Ljungskile SK,0,0,SE2,2011,21
25/08/2011,Jönköpings Södra IF,IFK Värnamo,2,3,SE2,2011,22
26/08/2011,IF Brommapojkarna,Assyriska FF,1,3,SE2,2011,22
28/08/2011,Västerås SK,Östers IF,1,1,SE2,2011,22
28/08/2011,Ljungskile SK,Degerfors IF,1,0,SE2,2011,22
29/08/2011,Qviding FIF,GIF Sundsvall,0,2,SE2,2011,22
29/08/2011,Ängelholms FF,Falkenbergs FF,3,2,SE2,2011,22
29/08/2011,IK Brage,Landskrona BoIS,0,1,SE2,2011,22
29/08/2011,Åtvidabergs FF,Hammarby IF,3,1,SE2,2011,22
03/09/2011,Ljungskile SK,Åtvidabergs FF,1,2,SE2,2011,23
04/09/2011,Degerfors IF,Hammarby IF,3,2,SE2,2011,23
04/09/2011,Assyriska FF,Ängelholms FF,2,2,SE2,2011,23
05/09/2011,Landskrona BoIS,Jönköpings Södra IF,1,0,SE2,2011,23
05/09/2011,Östers IF,Falkenbergs FF,1,0,SE2,2011,23
05/09/2011,IK Brage,Qviding FIF,2,2,SE2,2011,23
07/09/2011,IF Brommapojkarna,Västerås SK,4,1,SE2,2011,23
08/09/2011,GIF Sundsvall,IFK Värnamo,2,2,SE2,2011,23
09/09/2011,Ängelholms FF,Landskrona BoIS,1,2,SE2,2011,24
11/09/2011,Västerås SK,Degerfors IF,3,5,SE2,2011,24
11/09/2011,Falkenbergs FF,Assyriska FF,4,0,SE2,2011,24
12/09/2011,Qviding FIF,IF Brommapojkarna,0,2,SE2,2011,24
12/09/2011,Åtvidabergs FF,IK Brage,2,0,SE2,2011,24
12/09/2011,Jönköpings Södra IF,Ljungskile SK,2,1,SE2,2011,24
12/09/2011,IFK Värnamo,Östers IF,0,1,SE2,2011,24
12/09/2011,Hammarby IF,GIF Sundsvall,1,3,SE2,2011,24
16/09/2011,Assyriska FF,Landskrona BoIS,1,2,SE2,2011,25
17/09/2011,Degerfors IF,Jönköpings Södra IF,6,1,SE2,2011,25
18/09/2011,IFK Värnamo,Västerås SK,2,3,SE2,2011,25
18/09/2011,Falkenbergs FF,Qviding FIF,3,0,SE2,2011,25
18/09/2011,Hammarby IF,IF Brommapojkarna,1,2,SE2,2011,25
19/09/2011,GIF Sundsvall,IK Brage,5,0,SE2,2011,25
19/09/2011,Östers IF,Ljungskile SK,3,2,SE2,2011,25
19/09/2011,Ängelholms FF,Åtvidabergs FF,2,0,SE2,2011,25
23/09/2011,IF Brommapojkarna,GIF Sundsvall,1,3,SE2,2011,26
25/09/2011,Ljungskile SK,Assyriska FF,1,0,SE2,2011,26
26/09/2011,Qviding FIF,IFK Värnamo,0,2,SE2,2011,26
26/09/2011,Västerås SK,Hammarby IF,1,2,SE2,2011,26
26/09/2011,Landskrona BoIS,Degerfors IF,0,0,SE2,2011,26
26/09/2011,IK Brage,Östers IF,0,0,SE2,2011,26
26/09/2011,Jönköpings Södra IF,Ängelholms FF,3,0,SE2,2011,26
26/09/2011,Åtvidabergs FF,Falkenbergs FF,4,0,SE2,2011,26
30/09/2011,GIF Sundsvall,Ängelholms FF,6,0,SE2,2011,27
01/10/2011,Degerfors IF,IFK Värnamo,2,0,SE2,2011,27
02/10/2011,Ljungskile SK,Västerås SK,5,0,SE2,2011,27
02/10/2011,Assyriska FF,Åtvidabergs FF,2,0,SE2,2011,27
03/10/2011,Landskrona BoIS,Qviding FIF,3,0,SE2,2011,27
03/10/2011,IK Brage,IF Brommapojkarna,0,2,SE2,2011,27
03/10/2011,Hammarby IF,Falkenbergs FF,0,0,SE2,2011,27
04/10/2011,Östers IF,Jönköpings Södra IF,2,1,SE2,2011,27
09/10/2011,Ängelholms FF,Östers IF,3,0,SE2,2011,28
09/10/2011,Qviding FIF,Ljungskile SK,1,4,SE2,2011,28
09/10/2011,Västerås SK,IK Brage,2,1,SE2,2011,28
09/10/2011,IF Brommapojkarna,Degerfors IF,3,3,SE2,2011,28
10/10/2011,Jönköpings Södra IF,Assyriska FF,1,1,SE2,2011,28
10/10/2011,Falkenbergs FF,GIF Sundsvall,2,4,SE2,2011,28
10/10/2011,Åtvidabergs FF,Landskrona BoIS,1,0,SE2,2011,28
13/10/2011,IFK Värnamo,Hammarby IF,1,0,SE2,2011,28
15/10/2011,Degerfors IF,Falkenbergs FF,1,3,SE2,2011,29
16/10/2011,Östers IF,Qviding FIF,2,1,SE2,2011,29
16/10/2011,Assyriska FF,Västerås SK,0,2,SE2,2011,29
16/10/2011,Ljungskile SK,IK Brage,1,2,SE2,2011,29
16/10/2011,IFK Värnamo,Ängelholms FF,1,1,SE2,2011,29
17/10/2011,Landskrona BoIS,IF Brommapojkarna,0,2,SE2,2011,29
17/10/2011,GIF Sundsvall,Åtvidabergs FF,0,1,SE2,2011,29
17/10/2011,Hammarby IF,Jönköpings Södra IF,5,2,SE2,2011,29
22/10/2011,Qviding FIF,Assyriska FF,0,5,SE2,2011,30
22/10/2011,Västerås SK,Landskrona BoIS,3,3,SE2,2011,30
22/10/2011,IF Brommapojkarna,Ljungskile SK,3,1,SE2,2011,30
22/10/2011,IK Brage,Degerfors IF,1,1,SE2,2011,30
22/10/2011,Åtvidabergs FF,Östers IF,0,1,SE2,2011,30
22/10/2011,Jönköpings Södra IF,GIF Sundsvall,2,1,SE2,2011,30
22/10/2011,Ängelholms FF,Hammarby IF,0,1,SE2,2011,30
22/10/2011,Falkenbergs FF,IFK Värnamo,4,0,SE2,2011,30
06/04/2012,Trelleborgs FF,Ängelholms FF,1,1,SE2,2012,1
08/04/2012,Ljungskile SK,Östers IF,0,1,SE2,2012,1
08/04/2012,Degerfors IF,Jönköpings Södra IF,1,3,SE2,2012,1
08/04/2012,Landskrona BoIS,IF Brommapojkarna,1,2,SE2,2012,1
09/04/2012,Assyriska FF,IK Brage,3,1,SE2,2012,1
09/04/2012,IFK Värnamo,Varbergs BoIS,0,1,SE2,2012,1
09/04/2012,Hammarby IF,Halmstads BK,1,0,SE2,2012,1
09/04/2012,Falkenbergs FF,Umeå FC,1,1,SE2,2012,1
13/04/2012,Östers IF,Trelleborgs FF,2,1,SE2,2012,2
14/04/2012,Halmstads BK,Degerfors IF,2,0,SE2,2012,2
14/04/2012,Varbergs BoIS,Assyriska FF,1,2,SE2,2012,2
15/04/2012,Ängelholms FF,IFK Värnamo,1,0,SE2,2012,2
15/04/2012,IF Brommapojkarna,Falkenbergs FF,1,0,SE2,2012,2
16/04/2012,IK Brage,Landskrona BoIS,2,1,SE2,2012,2
16/04/2012,Jönköpings Södra IF,Ljungskile SK,4,1,SE2,2012,2
16/04/2012,Umeå FC,Hammarby IF,1,2,SE2,2012,2
19/04/2012,Östers IF,Ängelholms FF,2,1,SE2,2012,3
20/04/2012,Ljungskile SK,Halmstads BK,0,0,SE2,2012,3
22/04/2012,Falkenbergs FF,IK Brage,1,2,SE2,2012,3
22/04/2012,Trelleborgs FF,Jönköpings Södra IF,0,1,SE2,2012,3
22/04/2012,Assyriska FF,IFK Värnamo,3,0,SE2,2012,3
22/04/2012,Degerfors IF,Umeå FC,1,2,SE2,2012,3
23/04/2012,Landskrona BoIS,Varbergs BoIS,2,1,SE2,2012,3
23/04/2012,Hammarby IF,IF Brommapojkarna,3,1,SE2,2012,3
26/04/2012,Varbergs BoIS,Falkenbergs FF,1,0,SE2,2012,4
27/04/2012,IK Brage,Hammarby IF,0,2,SE2,2012,4
28/04/2012,IF Brommapojkarna,Degerfors IF,1,0,SE2,2012,4
29/04/2012,Ängelholms FF,Assyriska FF,3,1,SE2,2012,4
29/04/2012,Umeå FC,Ljungskile SK,0,1,SE2,2012,4
29/04/2012,IFK Värnamo,Landskrona BoIS,1,1,SE2,2012,4
29/04/2012,Jönköpings Södra IF,Östers IF,3,3,SE2,2012,4
30/04/2012,Halmstads BK,Trelleborgs FF,3,1,SE2,2012,4
03/05/2012,Landskrona BoIS,Assyriska FF,3,2,SE2,2012,5
05/05/2012,Degerfors IF,IK Brage,3,2,SE2,2012,5
06/05/2012,Falkenbergs FF,IFK Värnamo,3,2,SE2,2012,5
06/05/2012,Ljungskile SK,IF Brommapojkarna,3,1,SE2,2012,5
06/05/2012,Hammarby IF,Varbergs BoIS,1,1,SE2,2012,5
07/05/2012,Trelleborgs FF,Umeå FC,4,2,SE2,2012,5
07/05/2012,Östers IF,Halmstads BK,2,1,SE2,2012,5
07/05/2012,Jönköpings Södra IF,Ängelholms FF,2,2,SE2,2012,5
10/05/2012,Ängelholms FF,Landskrona BoIS,2,1,SE2,2012,6
11/05/2012,IF Brommapojkarna,Trelleborgs FF,2,0,SE2,2012,6
12/05/2012,IK Brage,Ljungskile SK,1,1,SE2,2012,6
12/05/2012,Varbergs BoIS,Degerfors IF,1,0,SE2,2012,6
12/05/2012,Halmstads BK,Jönköpings Södra IF,3,2,SE2,2012,6
13/05/2012,Assyriska FF,Falkenbergs FF,0,0,SE2,2012,6
13/05/2012,IFK Värnamo,Hammarby IF,0,1,SE2,2012,6
13/05/2012,Umeå FC,Östers IF,0,4,SE2,2012,6
16/05/2012,Degerfors IF,IFK Värnamo,6,1,SE2,2012,7
16/05/2012,Jönköpings Södra IF,Umeå FC,3,3,SE2,2012,7
16/05/2012,Trelleborgs FF,IK Brage,1,1,SE2,2012,7
16/05/2012,Falkenbergs FF,Landskrona BoIS,1,2,SE2,2012,7
16/05/2012,Ljungskile SK,Varbergs BoIS,2,2,SE2,2012,7
17/05/2012,Östers IF,IF Brommapojkarna,4,1,SE2,2012,7
17/05/2012,Halmstads BK,Ängelholms FF,0,0,SE2,2012,7
18/05/2012,Hammarby IF,Assyriska FF,0,2,SE2,2012,7
19/05/2012,IFK Värnamo,Ljungskile SK,2,2,SE2,2012,8
19/05/2012,Varbergs BoIS,Trelleborgs FF,2,2,SE2,2012,8
20/05/2012,IF Brommapojkarna,Jönköpings Södra IF,3,2,SE2,2012,8
20/05/2012,Umeå FC,Halmstads BK,0,4,SE2,2012,8
21/05/2012,Assyriska FF,Degerfors IF,0,0,SE2,2012,8
21/05/2012,IK Brage,Östers IF,0,1,SE2,2012,8
21/05/2012,Ängelholms FF,Falkenbergs FF,1,3,SE2,2012,8
21/05/2012,Landskrona BoIS,Hammarby IF,4,1,SE2,2012,8
24/05/2012,Halmstads BK,IF Brommapojkarna,2,0,SE2,2012,9
25/05/2012,Degerfors IF,Landskrona BoIS,2,0,SE2,2012,9
26/05/2012,Jönköpings Södra IF,IK Brage,0,1,SE2,2012,9
26/05/2012,Trelleborgs FF,IFK Värnamo,1,2,SE2,2012,9
26/05/2012,Östers IF,Varbergs BoIS,1,0,SE2,2012,9
27/05/2012,Ljungskile SK,Assyriska FF,3,1,SE2,2012,9
28/05/2012,Umeå FC,Ängelholms FF,1,3,SE2,2012,9
28/05/2012,Hammarby IF,Falkenbergs FF,2,2,SE2,2012,9
02/06/2012,IF Brommapojkarna,Umeå FC,2,1,SE2,2012,10
02/06/2012,Ängelholms FF,Hammarby IF,1,1,SE2,2012,10
02/06/2012,Varbergs BoIS,Jönköpings Södra IF,4,1,SE2,2012,10
03/06/2012,Falkenbergs FF,Degerfors IF,4,1,SE2,2012,10
04/06/2012,Landskrona BoIS,Ljungskile SK,2,1,SE2,2012,10
04/06/2012,IFK Värnamo,Östers IF,1,2,SE2,2012,10
17/07/2012,IK Brage,Halmstads BK,2,1,SE2,2012,10
01/08/2012,Assyriska FF,Trelleborgs FF,2,5,SE2,2012,10
07/06/2012,Trelleborgs FF,Landskrona BoIS,0,1,SE2,2012,11
09/06/2012,Jönköpings Södra IF,IFK Värnamo,1,0,SE2,2012,11
09/06/2012,Umeå FC,IK Brage,1,2,SE2,2012,11
09/06/2012,Degerfors IF,Hammarby IF,1,3,SE2,2012,11
09/06/2012,Halmstads BK,Varbergs BoIS,3,1,SE2,2012,11
10/06/2012,Ljungskile SK,Falkenbergs FF,2,1,SE2,2012,11
10/06/2012,IF Brommapojkarna,Ängelholms FF,4,0,SE2,2012,11
12/06/2012,Östers IF,Assyriska FF,1,0,SE2,2012,11
16/06/2012,Falkenbergs FF,Trelleborgs FF,2,0,SE2,2012,12
16/06/2012,Hammarby IF,Ljungskile SK,0,1,SE2,2012,12
16/06/2012,IK Brage,IF Brommapojkarna,1,2,SE2,2012,12
16/06/2012,IFK Värnamo,Halmstads BK,2,5,SE2,2012,12
16/06/2012,Varbergs BoIS,Umeå FC,2,1,SE2,2012,12
17/06/2012,Ängelholms FF,Degerfors IF,2,0,SE2,2012,12
17/06/2012,Landskrona BoIS,Östers IF,1,2,SE2,2012,12
17/06/2012,Assyriska FF,Jönköpings Södra IF,4,1,SE2,2012,12
20/06/2012,Jönköpings Södra IF,Landskrona BoIS,2,0,SE2,2012,13
20/06/2012,Ljungskile SK,Degerfors IF,3,3,SE2,2012,13
20/06/2012,Östers IF,Falkenbergs FF,4,1,SE2,2012,13
20/06/2012,Umeå FC,IFK Värnamo,1,1,SE2,2012,13
20/06/2012,Trelleborgs FF,Hammarby IF,2,1,SE2,2012,13
20/06/2012,IK Brage,Ängelholms FF,1,1,SE2,2012,13
20/06/2012,IF Brommapojkarna,Varbergs BoIS,5,1,SE2,2012,13
21/06/2012,Halmstads BK,Assyriska FF,3,1,SE2,2012,13
24/06/2012,IFK Värnamo,IF Brommapojkarna,0,1,SE2,2012,14
24/06/2012,Assyriska FF,Umeå FC,1,1,SE2,2012,14
24/06/2012,Varbergs BoIS,IK Brage,2,2,SE2,2012,14
24/06/2012,Hammarby IF,Östers IF,0,2,SE2,2012,14
25/06/2012,Ängelholms FF,Ljungskile SK,3,1,SE2,2012,14
25/06/2012,Degerfors IF,Trelleborgs FF,2,1,SE2,2012,14
25/06/2012,Landskrona BoIS,Halmstads BK,3,3,SE2,2012,14
25/06/2012,Falkenbergs FF,Jönköpings Södra IF,1,1,SE2,2012,14
29/06/2012,Assyriska FF,IF Brommapojkarna,0,2,SE2,2012,15
30/06/2012,Östers IF,Degerfors IF,2,0,SE2,2012,15
30/06/2012,IFK Värnamo,IK Brage,3,0,SE2,2012,15
30/06/2012,Ängelholms FF,Varbergs BoIS,3,2,SE2,2012,15
01/07/2012,Trelleborgs FF,Ljungskile SK,1,0,SE2,2012,15
02/07/2012,Umeå FC,Landskrona BoIS,3,1,SE2,2012,15
02/07/2012,Jönköpings Södra IF,Hammarby IF,1,1,SE2,2012,15
02/07/2012,Halmstads BK,Falkenbergs FF,1,1,SE2,2012,15
21/07/2012,Ljungskile SK,Trelleborgs FF,1,0,SE2,2012,16
21/07/2012,Degerfors IF,Östers IF,2,2,SE2,2012,16
21/07/2012,Landskrona BoIS,Umeå FC,2,1,SE2,2012,16
21/07/2012,Varbergs BoIS,Ängelholms FF,1,3,SE2,2012,16
22/07/2012,IF Brommapojkarna,Assyriska FF,4,2,SE2,2012,16
22/07/2012,Falkenbergs FF,Halmstads BK,3,1,SE2,2012,16
23/07/2012,IK Brage,IFK Värnamo,1,1,SE2,2012,16
23/07/2012,Hammarby IF,Jönköpings Södra IF,2,2,SE2,2012,16
28/07/2012,Östers IF,Ljungskile SK,0,0,SE2,2012,17
28/07/2012,Jönköpings Södra IF,Degerfors IF,2,2,SE2,2012,17
28/07/2012,IF Brommapojkarna,Landskrona BoIS,2,0,SE2,2012,17
